Latitude,Longitude,Layer_top_cm,Layer_bottom_cm,Organic Carbon (%),pH,Bulk Density (g/cm3),"Clay, (%)","Silt, (%)","Coarse, (%)","Sand, (%)",Ks (cm/h),Field Capacity,Wilting point,Wmax,Wmin
51.9531932849482,37.7169137668603,35.0,68.33333333333333,3.055,6.55,1.2866666666666666,26.36666666666667,41.56666666666667,9.616666666666667,32.06666666666666,1.1733829388578443,0.33742327602198524,0.15469137903651975,0.44467904037702827,0.006136679386349909
51.953497548622344,37.57314065558599,35.0,68.33333333333333,4.0249999999999995,6.733333333333333,1.2733333333333332,22.633333333333336,48.36666666666667,9.783333333333333,29.0,1.3418629386235283,0.338171906282602,0.14357224343909067,0.44045445807324596,0.005166538077897419
51.95369992310965,37.545516901119505,35.0,68.33333333333333,3.591666666666667,6.6499999999999995,1.2616666666666667,28.03333333333333,41.25,11.733333333333334,30.71666666666667,1.2668257810117796,0.3467763795015744,0.16015445007533644,0.4545643467611819,0.006062089688085584
51.95375059183204,37.6737982667832,35.0,68.33333333333333,3.5749999999999997,6.633333333333333,1.2833333333333334,29.183333333333334,42.666666666666664,9.466666666666667,28.149999999999995,1.1228016450369722,0.34807359366355367,0.16275277151229564,0.45205034793205295,0.005908842802349428
51.95611607532691,37.660731456916245,35.0,68.33333333333333,4.483333333333333,6.583333333333333,1.2866666666666666,27.8,44.949999999999996,9.233333333333333,27.25,1.1243090650258707,0.34657300366977056,0.15867046893291883,0.44847515682722044,0.005594045653568806
51.958508994367484,37.61612081846567,35.0,68.33333333333333,3.4333333333333336,6.666666666666667,1.2866666666666666,27.849999999999998,44.333333333333336,9.333333333333334,27.816666666666666,1.1751371374137614,0.346140944726318,0.15895784066056193,0.4484204571282773,0.005683544021936702
51.95885299425716,37.65034909971934,35.0,68.33333333333333,5.006666666666667,6.616666666666667,1.2833333333333334,26.316666666666666,44.01666666666667,10.216666666666667,29.666666666666668,1.2699935834711673,0.3417078950731322,0.15477672044853014,0.4457022047733494,0.0057369313534115065
51.96047788879036,37.53949046690091,35.0,68.33333333333333,3.0933333333333333,6.683333333333334,1.2866666666666666,28.333333333333332,44.9,9.383333333333333,26.766666666666666,1.1212368089098654,0.34800030755104666,0.16025350925175372,0.4495563718789377,0.005585278177740524
51.9623886727749,37.63967303838105,35.0,68.33333333333333,4.956666666666666,6.583333333333333,1.2783333333333333,28.116666666666664,43.68333333333334,10.25,28.2,1.2472399906547869,0.3475988948286472,0.1601694972916161,0.45135780296723255,0.0057596753929094234
51.96290244438128,37.51700209878937,35.0,68.33333333333333,4.031666666666666,6.683333333333334,1.2750000000000001,30.166666666666668,43.85,9.933333333333334,25.983333333333334,1.1207391526708859,0.35377589234845397,0.16543824854707692,0.45633112845870527,0.005697455767657666
